restaurant_id,external_merchant_id,komsco_name,qwen_model,candidate_count,qwen_ranking,selected_kakao_rank,selected_naver_rank,predicted_entity_match,predicted_business_type,predicted_location_scope,predicted_final_decision,reason,semantic_attempts_json,ranking_calls,semantic_calls,error_type,elapsed_ms,gold_kakao_rank,gold_naver_rank,gold_final_decision,gold_reject_reason,reviewer_comment,reviewer_detail,gold_note
9787,eb55facccc6a5ab3eacda382443e07e8,한옥집 김치찜,qwen3:8b,9,"[{""provider"": ""NAVER"", ""rank"": 1, ""index"": 5}, {""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""KAKAO"", ""rank"": 4, ""index"": 3}, {""provider"": ""NAVER"", ""rank"": 2, ""index"": 6}, {""provider"": ""KAKAO"", ""rank"": 2, ""index"": 1}]",,,NO_MATCH,,,REJECT,"주소의 시·구·도로명·건물번호가 모두 다르며, 지점명도 상이하여 다른 사업체로 판단됨; KOMSCO 음식점 '한옥집 김치찜'은 서울 강남구 언주로148길 6 1층에 위치하고 있으나, PCMap 상세 음식점 '한옥집김치찜 GFC몰점'은 서울 강남구 테헤란로 152에 위치하며, 도로명과 건물번호가 모두 다르고, 동일한 지점이 아님을 확인할 수 있다. 또한, KOMSCO의 주소와 PCMap의 주소는 서로 다른 지역으로, 논현동 범위에 해당하지 않으므로 location_scope는 OUT_OF_SCOPE로 판단된다. 따라서, 같은 사업체가 아니며, 주소와 지점이 다르므로 entity_match는 NO_MATCH로 판단된다. 음식점은 FOOD로 분류되나, 주소가 다르므로 final_decision은 REJECT로 결정된다.; KOMSCO 음식점 '한옥집 김치찜'은 서울특별시 강남구 언주로148길 6 1층에 위치하고 있으며, PCMap 상세 음식점 '한옥집김치찜 서대문본점'은 서울 서대문구 냉천동 20-1에 위치합니다. 도로명과 지번이 모두 다르며, 시·구·동 단위도 다르므로 같은 사업체로 판단할 수 없습니다. 또한, KOMSCO의 주소와 PCMap의 주소는 서로 다른 지역에 위치하고 있어 논현동 범위에 포함되지 않습니다. 따라서 entity_match는 NO_MATCH이며, location_scope는 OUT_OF_SCOPE로 판단됩니다. 음식점으로 분류되지만, 주소와 지점이 다르므로 final_decision은 REJECT입니다.; 도로명과 건물번호가 다르며, 지점명과 주소가 명백히 다른 지점으로 판단됨; 주소와 지점명이 모두 다르며, 논현동 범위를 벗어남","[{""rank"": 1, ""provider"": ""NAVER"", ""provider_rank"": 1, ""entity_match"": ""NO_MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""주소의 시·구·도로명·건물번호가 모두 다르며, 지점명도 상이하여 다른 사업체로 판단됨""}, {""rank"": 2, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""NO_MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""KOMSCO 음식점 '한옥집 김치찜'은 서울 강남구 언주로148길 6 1층에 위치하고 있으나, PCMap 상세 음식점 '한옥집김치찜 GFC몰점'은 서울 강남구 테헤란로 152에 위치하며, 도로명과 건물번호가 모두 다르고, 동일한 지점이 아님을 확인할 수 있다. 또한, KOMSCO의 주소와 PCMap의 주소는 서로 다른 지역으로, 논현동 범위에 해당하지 않으므로 location_scope는 OUT_OF_SCOPE로 판단된다. 따라서, 같은 사업체가 아니며, 주소와 지점이 다르므로 entity_match는 NO_MATCH로 판단된다. 음식점은 FOOD로 분류되나, 주소가 다르므로 final_decision은 REJECT로 결정된다.""}, {""rank"": 3, ""provider"": ""KAKAO"", ""provider_rank"": 4, ""entity_match"": ""NO_MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""KOMSCO 음식점 '한옥집 김치찜'은 서울특별시 강남구 언주로148길 6 1층에 위치하고 있으며, PCMap 상세 음식점 '한옥집김치찜 서대문본점'은 서울 서대문구 냉천동 20-1에 위치합니다. 도로명과 지번이 모두 다르며, 시·구·동 단위도 다르므로 같은 사업체로 판단할 수 없습니다. 또한, KOMSCO의 주소와 PCMap의 주소는 서로 다른 지역에 위치하고 있어 논현동 범위에 포함되지 않습니다. 따라서 entity_match는 NO_MATCH이며, location_scope는 OUT_OF_SCOPE로 판단됩니다. 음식점으로 분류되지만, 주소와 지점이 다르므로 final_decision은 REJECT입니다.""}, {""rank"": 4, ""provider"": ""NAVER"", ""provider_rank"": 2, ""entity_match"": ""NO_MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""도로명과 건물번호가 다르며, 지점명과 주소가 명백히 다른 지점으로 판단됨""}, {""rank"": 5, ""provider"": ""KAKAO"", ""provider_rank"": 2, ""entity_match"": ""NO_MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""주소와 지점명이 모두 다르며, 논현동 범위를 벗어남""}]",1,5,,111621,,,REJECT,OUT_OF_SCOPE,"네이버상 역삼역으로 나옴, 정보 사용하지 않음",논현이 아님,"Reviewer: 네이버상 역삼역, 논현이 아님."
9799,bfbdf58e6f501d52f66c0d2e3dcf64e6,술이 그린 밤,qwen3:8b,4,"[{""provider"": ""NAVER"", ""rank"": 1, ""index"": 2}, {""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""NAVER"", ""rank"": 2, ""index"": 3}, {""provider"": ""KAKAO"", ""rank"": 2, ""index"": 1}]",,1,MATCH,FOOD,IN_SCOPE,ACCEPT,"도로명주소(강남대로124길 3-6)와 KOMSCO 주소(강남대로124길 3-6)가 완전 일치하며, 논현동 범위 내에 위치함. 카테고리도 '술집', '요리주점'으로 음식점으로 분류됨. 주소와 이름이 일치하여 같은 사업체로 판단됨.","[{""rank"": 1, ""provider"": ""NAVER"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""도로명주소(강남대로124길 3-6)와 KOMSCO 주소(강남대로124길 3-6)가 완전 일치하며, 논현동 범위 내에 위치함. 카테고리도 '술집', '요리주점'으로 음식점으로 분류됨. 주소와 이름이 일치하여 같은 사업체로 판단됨.""}]",1,1,,22471,1,1,ACCEPT,,,,Reviewed draft accepted.
9807,c3cf4ce0e1ad31be42f903b5c938ed03,(주)마리킹 신사역점,qwen3:8b,0,,,,,,,,no candidates supplied,[],0,0,evaluation_error,0,,,REJECT,NOT_EXIST,komsco 정보 자체를 사용하지 않는걸로 결정,가게 없음,Reviewer: 가게 없음; do not use KOMSCO record.
9812,c57f70384745663fc8740d4ed332501f,테이블105,qwen3:8b,6,"[{""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""NAVER"", ""rank"": 1, ""index"": 1}, {""provider"": ""NAVER"", ""rank"": 2, ""index"": 2}, {""provider"": ""NAVER"", ""rank"": 3, ""index"": 3}, {""provider"": ""NAVER"", ""rank"": 4, ""index"": 4}]",1,,MATCH,FOOD,IN_SCOPE,ACCEPT,"KOMSCO과 PCMap 상세 모두 '테이블105'라는 이름을 공유하며, 주소도 '도산대로26길 11'이라는 도로명과 건물번호가 일치합니다. '논현동'이라는 동도 포함되어 있어 위치 범위가 일치합니다. 카테고리도 '음식점' 관련이므로 business_type은 FOOD로 판단됩니다. 좌표도 매우 유사하여 동일한 사업체로 판단됩니다. 다만, KOMSCO의 주소에 '1층 테이블105'라는 세부 정보가 포함되어 있지만, PCMap에서는 생략되었으나, 이는 주소의 핵심 정보가 일치함을 반영합니다. 따라서 entity_match는 MATCH로 판단되며, final_decision은 ACCEPT입니다.","[{""rank"": 1, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""KOMSCO과 PCMap 상세 모두 '테이블105'라는 이름을 공유하며, 주소도 '도산대로26길 11'이라는 도로명과 건물번호가 일치합니다. '논현동'이라는 동도 포함되어 있어 위치 범위가 일치합니다. 카테고리도 '음식점' 관련이므로 business_type은 FOOD로 판단됩니다. 좌표도 매우 유사하여 동일한 사업체로 판단됩니다. 다만, KOMSCO의 주소에 '1층 테이블105'라는 세부 정보가 포함되어 있지만, PCMap에서는 생략되었으나, 이는 주소의 핵심 정보가 일치함을 반영합니다. 따라서 entity_match는 MATCH로 판단되며, final_decision은 ACCEPT입니다.""}]",1,1,,15786,1,1,ACCEPT,,,,Reviewed draft accepted.
9823,0909c94196d2d06061c36a4a095c95c4,방일해장국,qwen3:8b,7,"[{""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""NAVER"", ""rank"": 2, ""index"": 6}, {""provider"": ""KAKAO"", ""rank"": 3, ""index"": 2}, {""provider"": ""NAVER"", ""rank"": 1, ""index"": 5}, {""provider"": ""KAKAO"", ""rank"": 4, ""index"": 3}]",1,,MATCH,FOOD,IN_SCOPE,ACCEPT,"KOMSCO와 PCMap 상세 모두 '방일해장국'이라는 상호명을 사용하며, 주소는 도로명(봉은사로37길 31)이 동일하고, 논현동이라는 동이 포함되어 있어 위치 범위가 일치합니다. 카테고리도 '음식점 > 한식 > 해장국'으로 음식점으로 분류되어 있으며, 좌표도 매우 가까운 범위에 있습니다. 따라서 같은 사업체로 판단됩니다.","[{""rank"": 1, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""KOMSCO와 PCMap 상세 모두 '방일해장국'이라는 상호명을 사용하며, 주소는 도로명(봉은사로37길 31)이 동일하고, 논현동이라는 동이 포함되어 있어 위치 범위가 일치합니다. 카테고리도 '음식점 > 한식 > 해장국'으로 음식점으로 분류되어 있으며, 좌표도 매우 가까운 범위에 있습니다. 따라서 같은 사업체로 판단됩니다.""}]",1,1,,23282,1,2,ACCEPT,,,,Reviewed draft accepted.
9835,8830d80cc1023ec640de6a0d4ae86148,보전식당,qwen3:8b,4,"[{""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""NAVER"", ""rank"": 1, ""index"": 1}, {""provider"": ""NAVER"", ""rank"": 2, ""index"": 2}, {""provider"": ""NAVER"", ""rank"": 3, ""index"": 3}]",1,,MATCH,FOOD,IN_SCOPE,ACCEPT,"KOMSCO와 PCMap 상세 모두 '보전식당'이라는 이름으로 등록되어 있으며, 주소는 도로명 기준으로 '언주로 725'로 일치합니다. '논현동'은 강남구 내 동 이름으로, KOMSCO 주소에 포함된 '강남구'와 일치하며, PCMap의 '논현동'은 해당 지역 범위에 포함됩니다. 카테고리도 '음식점' 및 '한식'으로 일치하며, 좌표도 매우 가까운 위치를 나타냅니다. 따라서 같은 사업체로 판단되며, 음식점으로 분류되어 최종 수용합니다.","[{""rank"": 1, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""KOMSCO와 PCMap 상세 모두 '보전식당'이라는 이름으로 등록되어 있으며, 주소는 도로명 기준으로 '언주로 725'로 일치합니다. '논현동'은 강남구 내 동 이름으로, KOMSCO 주소에 포함된 '강남구'와 일치하며, PCMap의 '논현동'은 해당 지역 범위에 포함됩니다. 카테고리도 '음식점' 및 '한식'으로 일치하며, 좌표도 매우 가까운 위치를 나타냅니다. 따라서 같은 사업체로 판단되며, 음식점으로 분류되어 최종 수용합니다.""}]",1,1,,20893,1,1,ACCEPT,,,,Reviewed draft accepted.
9847,fd05bc55fa6d805c0e03a179a7f2793d,풍천장어,qwen3:8b,7,"[{""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""KAKAO"", ""rank"": 4, ""index"": 3}, {""provider"": ""NAVER"", ""rank"": 2, ""index"": 6}, {""provider"": ""KAKAO"", ""rank"": 2, ""index"": 1}, {""provider"": ""NAVER"", ""rank"": 1, ""index"": 5}]",1,,MATCH,FOOD,IN_SCOPE,ACCEPT,"KOMSCO의 '풍천장어'와 PCMap의 '풍천장어 논현역점'은 동일한 브랜드이며, 도로명주소 '서울 강남구 학동로2길 40'이 일치하고, 논현동 범위에 포함되어 있음. 주소와 이름의 일치로 실제 같은 지점으로 판단됨. 카테고리도 '음식점' 관련이므로 business_type은 FOOD로 판단됨.","[{""rank"": 1, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""KOMSCO의 '풍천장어'와 PCMap의 '풍천장어 논현역점'은 동일한 브랜드이며, 도로명주소 '서울 강남구 학동로2길 40'이 일치하고, 논현동 범위에 포함되어 있음. 주소와 이름의 일치로 실제 같은 지점으로 판단됨. 카테고리도 '음식점' 관련이므로 business_type은 FOOD로 판단됨.""}]",1,1,,21073,1,,ACCEPT,,,,Reviewed draft accepted.
9859,3eb9e37bfeca2f6f24d0e42b803eec64,탕탕미엔,qwen3:8b,0,,,,,,,,no candidates supplied,[],0,0,evaluation_error,0,,,REJECT,NOT_EXIST,komsco 정보 자체를 사용하지 않는걸로 결정,가게 없음,Reviewer: 가게 없음; do not use KOMSCO record.
9871,c483220b6c5ae036f49df8caefbd1390,나주곰탕,qwen3:8b,8,"[{""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""KAKAO"", ""rank"": 2, ""index"": 1}, {""provider"": ""KAKAO"", ""rank"": 4, ""index"": 3}, {""provider"": ""KAKAO"", ""rank"": 3, ""index"": 2}, {""provider"": ""KAKAO"", ""rank"": 5, ""index"": 4}]",1,,MATCH,FOOD,IN_SCOPE,ACCEPT,"도로명주소와 주소가 일치하며, 동일한 논현동 범위 내에 위치하고, 음식점으로 분류됨","[{""rank"": 1, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""도로명주소와 주소가 일치하며, 동일한 논현동 범위 내에 위치하고, 음식점으로 분류됨""}]",1,1,,35290,1,,ACCEPT,,같은 매장이라고 봐도 무방,나주곰탕' 이라는 매장임. 직접 방문함,Reviewer confirmed same store and personally visited.
9882,2f05f1516bbc8848871e5971806a33e5,학동부대,qwen3:8b,8,"[{""provider"": ""NAVER"", ""rank"": 1, ""index"": 5}, {""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""KAKAO"", ""rank"": 2, ""index"": 1}, {""provider"": ""KAKAO"", ""rank"": 3, ""index"": 2}, {""provider"": ""KAKAO"", ""rank"": 4, ""index"": 3}]",,1,MATCH,FOOD,IN_SCOPE,ACCEPT,"도로명주소와 이름이 일치하며, 논현동 범위 내에 위치함","[{""rank"": 1, ""provider"": ""NAVER"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""도로명주소와 이름이 일치하며, 논현동 범위 내에 위치함""}]",1,1,,32135,1,1,ACCEPT,,,,Reviewed draft accepted.
9894,e31758f89046a5a74f396c47dd870449,반포식스 논현점,qwen3:8b,2,"[{""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""NAVER"", ""rank"": 1, ""index"": 1}]",1,,MATCH,FOOD,IN_SCOPE,ACCEPT,"KOMSCO와 PCMap 상세 모두 '반포식스 논현점'이라는 동일한 지점명을 사용하고 있으며, 주소도 '강남대로118길 51'이라는 도로명과 건물번호가 일치합니다. 논현동이라는 동이 포함되어 있어 위치 범위도 일치합니다. 카테고리도 '음식점 > 아시아음식 > 동남아음식'으로 음식점으로 분류되어 있습니다. 따라서 같은 사업체/지점으로 판단되며, 음식점으로 분류되어 최종 수용합니다.","[{""rank"": 1, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""KOMSCO와 PCMap 상세 모두 '반포식스 논현점'이라는 동일한 지점명을 사용하고 있으며, 주소도 '강남대로118길 51'이라는 도로명과 건물번호가 일치합니다. 논현동이라는 동이 포함되어 있어 위치 범위도 일치합니다. 카테고리도 '음식점 > 아시아음식 > 동남아음식'으로 음식점으로 분류되어 있습니다. 따라서 같은 사업체/지점으로 판단되며, 음식점으로 분류되어 최종 수용합니다.""}]",1,1,,21714,1,1,ACCEPT,,,,Reviewed draft accepted.
9906,35a963ca448e97773c3dc97915dab301,케이디,qwen3:8b,10,"[{""provider"": ""NAVER"", ""rank"": 4, ""index"": 8}, {""provider"": ""KAKAO"", ""rank"": 2, ""index"": 1}, {""provider"": ""KAKAO"", ""rank"": 4, ""index"": 3}, {""provider"": ""NAVER"", ""rank"": 1, ""index"": 5}, {""provider"": ""NAVER"", ""rank"": 5, ""index"": 9}]",,,NO_MATCH,,,REJECT,"KOMSCO의 '케이디'는 음식점으로 등록되어 있으나, PCMap의 'KDgraphy'는 '생활,편의>사진,스튜디오'로 분류되어 비음식 업종에 해당합니다. 주소는 논현동 내에 있으나, 업종이 다르므로 business_type=NON_FOOD로 판단됩니다. 따라서 final_decision=REJECT입니다.; PCMap의 카테고리가 제조업 섬유 직물,원단으로 음식점이 아님; KOMSCO의 '케이디'는 음식점으로 등록되어 있으나, PCMap의 '케이디클리닉'은 '의료,건강 > 병원 > 내과'로 분류되어 비음식 업종입니다. 또한, 주소도 서로 다르며, 도로명(학동로43길 vs 압구정로), 건물번호(38 vs 152), 동(논현동 vs 신사동) 등이 일치하지 않아 같은 사업체로 판단할 수 없습니다. 따라서 entity_match는 NO_MATCH이며, business_type은 NON_FOOD로 분류됩니다. 논현동 범위와는 맞지 않으므로 location_scope는 OUT_OF_SCOPE로 판단되며, 최종적으로 REJECT합니다.; KOMSCO 음식점 '케이디'는 서울특별시 강남구 논현동에 위치한 음식점으로, 도로명 주소는 '학동로43길 38'이며, PCMap 상세 음식점 '라온케이디'는 서울특별시 용산구 후암동에 위치한 제조업(근무복,작업복제작) 업종입니다. 주소, 업종, 위치 모두 명백히 다르며, 동일한 사업체로 판단할 수 없습니다. 또한, KOMSCO의 음식점이더라도 PCMap의 category가 제조업으로 명확히 분류되어 음식점으로 간주할 수 없습니다. 따라서 entity_match는 NO_MATCH, business_type은 NON_FOOD, location_scope는 OUT_OF_SCOPE, final_decision은 REJECT로 판단합니다.; KOMSCO 음식점 '케이디'와 PCMap 상세 '경동모터스'는 주소, 업종, 위치 등에서 명백히 다른 사업체입니다. KOMSCO의 주소는 논현동에 위치한 지하 1층 B141호이며, PCMap의 주소는 신사동에 위치한 언주로 844로, 동이 다릅니다. 또한, PCMap의 카테고리는 '쇼핑,유통>자동차'로, 음식점이 아닙니다. 따라서 business_type이 NON_FOOD이며, location_scope도 OUT_OF_SCOPE입니다. 이로 인해 final_decision은 REJECT입니다.","[{""rank"": 1, ""provider"": ""NAVER"", ""provider_rank"": 4, ""entity_match"": ""NO_MATCH"", ""business_type"": ""NON_FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""KOMSCO의 '케이디'는 음식점으로 등록되어 있으나, PCMap의 'KDgraphy'는 '생활,편의>사진,스튜디오'로 분류되어 비음식 업종에 해당합니다. 주소는 논현동 내에 있으나, 업종이 다르므로 business_type=NON_FOOD로 판단됩니다. 따라서 final_decision=REJECT입니다.""}, {""rank"": 2, ""provider"": ""KAKAO"", ""provider_rank"": 2, ""entity_match"": ""NO_MATCH"", ""business_type"": ""NON_FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""PCMap의 카테고리가 제조업 섬유 직물,원단으로 음식점이 아님""}, {""rank"": 3, ""provider"": ""KAKAO"", ""provider_rank"": 4, ""entity_match"": ""NO_MATCH"", ""business_type"": ""NON_FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""KOMSCO의 '케이디'는 음식점으로 등록되어 있으나, PCMap의 '케이디클리닉'은 '의료,건강 > 병원 > 내과'로 분류되어 비음식 업종입니다. 또한, 주소도 서로 다르며, 도로명(학동로43길 vs 압구정로), 건물번호(38 vs 152), 동(논현동 vs 신사동) 등이 일치하지 않아 같은 사업체로 판단할 수 없습니다. 따라서 entity_match는 NO_MATCH이며, business_type은 NON_FOOD로 분류됩니다. 논현동 범위와는 맞지 않으므로 location_scope는 OUT_OF_SCOPE로 판단되며, 최종적으로 REJECT합니다.""}, {""rank"": 4, ""provider"": ""NAVER"", ""provider_rank"": 1, ""entity_match"": ""NO_MATCH"", ""business_type"": ""NON_FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""KOMSCO 음식점 '케이디'는 서울특별시 강남구 논현동에 위치한 음식점으로, 도로명 주소는 '학동로43길 38'이며, PCMap 상세 음식점 '라온케이디'는 서울특별시 용산구 후암동에 위치한 제조업(근무복,작업복제작) 업종입니다. 주소, 업종, 위치 모두 명백히 다르며, 동일한 사업체로 판단할 수 없습니다. 또한, KOMSCO의 음식점이더라도 PCMap의 category가 제조업으로 명확히 분류되어 음식점으로 간주할 수 없습니다. 따라서 entity_match는 NO_MATCH, business_type은 NON_FOOD, location_scope는 OUT_OF_SCOPE, final_decision은 REJECT로 판단합니다.""}, {""rank"": 5, ""provider"": ""NAVER"", ""provider_rank"": 5, ""entity_match"": ""NO_MATCH"", ""business_type"": ""NON_FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""KOMSCO 음식점 '케이디'와 PCMap 상세 '경동모터스'는 주소, 업종, 위치 등에서 명백히 다른 사업체입니다. KOMSCO의 주소는 논현동에 위치한 지하 1층 B141호이며, PCMap의 주소는 신사동에 위치한 언주로 844로, 동이 다릅니다. 또한, PCMap의 카테고리는 '쇼핑,유통>자동차'로, 음식점이 아닙니다. 따라서 business_type이 NON_FOOD이며, location_scope도 OUT_OF_SCOPE입니다. 이로 인해 final_decision은 REJECT입니다.""}]",1,5,,100091,,,REJECT,NON_FOOD,komsco 정보 자체를 사용하지 않는걸로 결정,사진 스튜디오임,Reviewer: 사진 스튜디오임.
9918,95b8bb04d23df7348f2020b18f18cf81,하남돼지집 학동역점,qwen3:8b,2,"[{""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""NAVER"", ""rank"": 1, ""index"": 1}]",1,,MATCH,FOOD,IN_SCOPE,ACCEPT,"KOMSCO와 PCMap 상세 모두 '하남돼지집 학동역점'이라는 동일한 지점명을 사용하고 있으며, 주소도 '언주로133길 18'이라는 도로명과 건물번호가 일치합니다. '논현동'이라는 동도 일치하여 위치 범위가 동일합니다. 카테고리도 '음식점' 및 '삼겹살' 등 음식점 관련 분류로 명확히 분류되어 있습니다. 따라서 같은 사업체/지점으로 판단되며, 음식점으로 분류되어 최종 수용합니다.","[{""rank"": 1, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""KOMSCO와 PCMap 상세 모두 '하남돼지집 학동역점'이라는 동일한 지점명을 사용하고 있으며, 주소도 '언주로133길 18'이라는 도로명과 건물번호가 일치합니다. '논현동'이라는 동도 일치하여 위치 범위가 동일합니다. 카테고리도 '음식점' 및 '삼겹살' 등 음식점 관련 분류로 명확히 분류되어 있습니다. 따라서 같은 사업체/지점으로 판단되며, 음식점으로 분류되어 최종 수용합니다.""}]",1,1,,21169,1,1,ACCEPT,,,,Reviewed draft accepted.
9930,57c7678df9e733852ed9f0fd4edff173,텐트리키친,qwen3:8b,2,"[{""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""NAVER"", ""rank"": 1, ""index"": 1}]",1,,MATCH,FOOD,IN_SCOPE,ACCEPT,"KOMSCO와 PCMap 상세 모두 '텐트리키친'이라는 동일한 이름을 가지고 있으며, 주소도 '서울 강남구 학동로4길 35'와 '서울 강남구 논현동 145-16'로 도로명과 구·동이 일치하며, 논현동 범위에 해당합니다. 또한, 카테고리가 '음식점 > 한식'으로 음식점으로 분류되어 있으며, 좌표도 매우 가까운 위치를 나타냅니다. 따라서 같은 사업체로 판단되며, 음식점으로 분류되어 논현동 범위에 해당하므로 최종 수용합니다.","[{""rank"": 1, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""KOMSCO와 PCMap 상세 모두 '텐트리키친'이라는 동일한 이름을 가지고 있으며, 주소도 '서울 강남구 학동로4길 35'와 '서울 강남구 논현동 145-16'로 도로명과 구·동이 일치하며, 논현동 범위에 해당합니다. 또한, 카테고리가 '음식점 > 한식'으로 음식점으로 분류되어 있으며, 좌표도 매우 가까운 위치를 나타냅니다. 따라서 같은 사업체로 판단되며, 음식점으로 분류되어 논현동 범위에 해당하므로 최종 수용합니다.""}]",1,1,,21500,1,1,ACCEPT,,,,Reviewed draft accepted.
9941,37f084cf60b613f6bfad18dab89d5f04,본죽본죽&비빔밥 강남구청역점,qwen3:8b,2,"[{""provider"": ""NAVER"", ""rank"": 1, ""index"": 1}, {""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}]",,1,MATCH,FOOD,IN_SCOPE,ACCEPT,"도로명주소와 주소가 동일하며, 카테고리도 음식점으로 일치","[{""rank"": 1, ""provider"": ""NAVER"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""도로명주소와 주소가 동일하며, 카테고리도 음식점으로 일치""}]",1,1,,31326,1,1,ACCEPT,,,,Reviewed draft accepted.
